Regular Session,Exams,Holiday,Weekday,Julian Day,Hour,Precip.,Air Temp,Solar Radiation,Humidity,2 inch Soil Temp,4 inch Soil Temp,Wind Speed,Wind Direction,St. Dev. of Wind Direction,Leaf Wetness, Electrical Consumption - Meter 1 (kW), Electrical Consumption  - Meter 2 (kW), Electrical Consumption  - Meter 3 (kW), Electrical Consumption  - Meter 4 (kW),Steam Consumption  (klb/hr),Chilled Water Consumption (TON),Electrical Consumption (kW),Steam Consumption (klb/hr),Chilled Water Consumption (TON),Electrical Consumption (kW),Steam Consumption (klb/hr)
1,0,0,6,47,8,0,32.9,0,65.47,36.97,38.09,0,0,0,0,1973,300,659,430,12.4375,5.375,210,0.46484375,0,362,1.44140625
1,0,0,6,47,9,0,33.6,0.45,66.63,36.64,37.86,0,0,0,0,2013,315,686,428,12.5625,5.25,216,0.5859375,0,375,1.30078125
1,0,0,6,47,10,0,36.4,0.65,61.2,36.43,37.63,5.001932,184.2,10.54,0,2073,337,710,442,11.25,5.375,222,0.688476563,0,420,0.953125
1,0,0,6,47,11,0,38,1.56,60.97,36.29,37.43,5.831859,189.2,12.17,0,2070,327,713,446,10,5.625,241,0.610351563,0,417,0.71484375
1,0,0,6,47,12,0,43.9,3.3,57.84,36.44,37.37,4.746914,186.9,14.48,0,2094,328,726,456,8.6875,6.375,239,0.564453125,0,423,0.3515625
1,0,0,6,47,13,0,52.6,4.48,53.97,37.11,37.48,8.104651,226.3,20.92,0,2143,341,740,478,8.0625,10.625,247,0.520507813,0,460,0
1,0,0,6,47,14,0,58,4.67,49.07,38.46,37.99,6.254652,234,21.88,0,2293,317,836,556,7.875,7.875,246,0.5859375,0,475,0
1,0,0,6,47,15,0,60.2,4.44,45.85,40.2,38.86,3.612755,243.5,61.19,0,2674,304,1056,730,7.375,52.5,256,0.7578125,111.5,475,0
1,0,0,6,47,16,0,62.2,3.62,44.56,41.96,39.95,5.961605,237.6,30.78,0,2897,288,1285,740,9.5,123.375,261,0.7890625,76.5,448,0
1,0,0,6,47,17,0,63.2,2.56,42.13,43.5,41.09,3.894617,239.2,49.95,0,2616,267,1145,620,9.3125,69,271,0.856445313,138.5,406,0
1,0,0,6,47,18,0,62.4,0.49,41.95,44.48,42.07,8.330588,228.7,18.31,0,2553,258,1111,600,9.125,48.375,294,1.0546875,148.5,366,0.0703125
1,0,0,6,47,19,0,59.2,0.08,48.33,44.87,42.76,0,0,0,0,2477,241,1059,593,9.125,33.75,286,1.09765625,133,322,0.27734375
1,0,0,6,47,20,0,54.5,0,54.61,44.98,43.22,0.167775,238.3,98.4,0,2424,230,1027,583,9.5625,32.625,272,0.922851563,134,324,0.5
1,0,0,6,47,21,0,52.7,0,59.13,44.72,43.42,0,0,0,0,2376,223,993,576,9.875,32,269,0.66796875,126.5,322,0.58984375
1,0,0,6,47,22,0,51.1,0,60.53,44.34,43.42,4.006467,213,9.46,0,2300,224,925,567,10.3125,15.875,280,0.553710938,98,325,0.62890625
1,0,0,6,47,23,0,49.6,0,62.5,43.99,43.34,4.142924,210.8,11.26,0,1875,217,652,422,9.5,7.5,261,0.444335938,0.5,212,0.16015625
1,0,0,7,48,0,0,49.9,0,61.59,43.56,43.16,4.442682,205.9,13.76,0,1884,219,658,423,9.75,5,271,0.520507813,0,211,0
1,0,0,7,48,1,0,49,0,62.48,43.16,42.98,1.015598,216.5,82.5,0,1865,214,644,423,9.6875,3.5,259,0.502929688,0,199,0
1,0,0,7,48,2,0,47.6,0,64.89,42.8,42.8,0,0,0,0,1856,213,638,421,9.6875,3.5,249,0.337890625,0,196,0
1,0,0,7,48,3,0,43.8,0,72.79,42.44,42.54,0,0,0,0,1887,242,638,423,11.25,3.25,242,0.381835938,0,197,0
1,0,0,7,48,4,0,42.3,0,75.91,42.08,42.29,0,0,0,0,1889,248,631,426,8.1875,3.375,217,0.3828125,0,196,0
1,0,0,7,48,5,0,40.8,0,78.36,41.62,42.02,0.908222,220.4,83.2,0,1902,253,637,428,8.25,16.875,216,0.33203125,0,197,0
1,0,0,7,48,6,0,39.5,0,80.4,41.19,41.72,2.630712,232,40.79,0,1897,256,630,427,8.125,13.25,208,0.341796875,0,196,0
1,0,0,7,48,7,0,37.9,0,82.1,40.72,41.44,0,0,0,0.001,1896,252,633,427,8.6875,7.375,203,0.330078125,0,304,0.64453125
1,0,0,7,48,8,0,39.3,0,76.95,40.26,41.11,0,0,0,0.001,1914,260,639,431,9.375,6.375,189,0.358398438,0,326,0.875
1,0,0,7,48,9,0,40.1,0.41,76.22,39.9,40.82,0,0,0,0,1931,260,653,434,8.75,6.25,192,0.356445313,0,328,0.7421875
1,0,0,7,48,10,0,47.7,1.23,63.32,39.55,40.51,5.151811,214,15.26,0,1956,265,667,440,8.4375,6.875,207,0.487304688,0,334,0.609375
1,0,0,7,48,11,0,54.1,3.02,55.74,39.57,40.3,7.704228,231.5,17.99,0,1969,270,666,449,6.875,4.625,218,1.045898438,0,337,0.28515625
1,0,0,7,48,12,0,59.4,4,51.63,40.16,40.37,6.661786,231.1,19.8,0,2447,239,1014,610,7.3125,10.25,236,1.34375,83,339,0.11328125
1,0,0,7,48,13,0,61.9,4.22,47.58,41.36,40.75,5.178655,248.9,28.88,0,2448,234,1035,595,8.1875,67,254,1.303710938,156,332,0.203125
1,0,0,7,48,14,0,64.2,4.61,45.72,42.87,41.48,10.162691,232.8,20.4,0,2440,232,1040,584,8.6875,109.25,253,1.13671875,156.5,347,0.3828125
1,0,0,7,48,15,0,63.6,3.98,44.88,44.58,42.47,6.053322,247.6,20.32,0,2446,228,1050,584,8.25,66.5,248,0.927734375,159,353,0.265625
1,0,0,7,48,16,0,65.4,3.51,43.68,46.14,43.56,8.820491,226.1,21.02,0,2456,232,1059,581,8.3125,68.875,257,0.81640625,157,350,0.234375
1,0,0,7,48,17,0,64.8,2.38,44.53,47.45,44.64,13.323572,226.5,20.49,0,2452,231,1059,578,8.125,43.375,260,0.857421875,155.5,331,0.15625
1,0,0,7,48,18,0,62.8,0.79,47.13,48.21,45.5,8.773514,234.1,18.14,0,2423,224,1039,576,8.8125,34.75,265,0.783203125,146.5,328,0.25390625
1,0,0,1,49,0,0,49.1,0,84.3,47.6,46.68,6.200964,220.7,14.87,0.002,1914,254,644,432,8.25,2.5,293,0.416015625,0,219,0
1,0,0,1,49,1,0,48.5,0,85.8,47.25,46.55,0.959673,253.3,87.7,0.005,1906,253,633,436,8.125,2.875,267,0.411132813,0,210,0
1,0,0,1,49,2,0,46.2,0,89.7,46.78,46.31,0,0,0,0.022,1908,254,632,438,8.375,2.875,266,0.4453125,0,205,0
1,0,0,1,49,3,0,44.6,0,92.4,46.33,46.07,0,0,0,0.039,1900,250,631,435,8.3125,13.875,261,0.435546875,0,202,0
1,0,0,1,49,4,0,42.7,0,94.1,45.82,45.76,0,0,0,0.047,1896,252,628,432,8.4375,12.875,234,0.41015625,0,203,0
1,0,0,1,49,5,0,41.6,0,94.9,45.31,45.45,0,0,0,0.045,1906,255,630,437,8.4375,7.375,230,0.368164063,0,201,0
1,0,0,1,49,6,0,40.6,0,95.8,44.76,45.1,0,0,0,0.051,1898,250,630,434,9.25,6.75,215,0.297851563,0,202,0
1,0,0,1,49,7,0,40.3,0,96.4,44.29,44.77,0,0,0,0.051,1899,250,630,435,8.375,6.625,198,0.286132813,0,309,0.56640625
1,0,0,1,49,8,0,40.2,0,96.9,43.77,44.38,0,0,0,0.051,1897,252,629,432,8.9375,6.375,182,0.28515625,0,319,0.8046875
1,0,0,1,49,9,0,43,0.12,97,43.37,44.02,0,0,0,0.062,1909,256,636,433,7.9375,6.375,203,0.35546875,0,322,0.65234375
1,0,0,1,49,10,0,45.2,0.36,96.7,43.17,43.73,0.096191,261.4,99.4,0.072,1922,263,641,434,8.25,6.25,215,0.404296875,0,319,0.64453125
1,0,0,1,49,11,0,46.8,0.63,94.3,43.26,43.53,0,0,0,0.082,1958,283,651,440,10.75,5.875,256,0.512695313,0,317,0.64453125
1,0,0,1,49,12,0,48.7,1.12,89.8,43.44,43.53,0,0,0,0.008,1972,289,656,443,11.125,6,267,0.61328125,0,318,0.55859375
1,0,0,1,49,13,0,50.5,1.56,85.8,43.84,43.63,1.174425,237.9,81.6,0.001,1985,290,663,448,10,8.375,274,0.659179688,0,325,0.48828125
1,0,0,1,49,14,0,52.5,2.97,81.7,44.43,43.87,1.373518,236.7,88.8,0,1990,289,665,452,9.0625,15.625,273,0.627929688,0,333,0.41796875
1,0,0,1,49,15,0,55.4,4.42,75.71,45.32,44.31,2.266081,223.9,69.28,0,1997,275,679,459,6.25,9.375,286,0.600585938,0,340,0.359375
1,0,0,1,49,16,0,56.4,3.7,72.85,46.4,44.88,7.710939,213.7,14.76,0,2301,238,913,566,6.8125,8.125,296,0.553710938,39.5,345,0.2265625
1,0,0,1,49,17,0,58,2.55,69.25,47.49,45.61,6.243467,207.2,19.66,0,2379,231,972,592,8.25,5.125,309,0.555664063,64,346,0.3203125
1,0,0,1,49,18,0,57.3,0.48,70.25,48.13,46.26,6.84522,214.3,14.9,0,2351,228,959,580,8.375,3,345,0.563476563,67,343,0.328125
1,0,0,1,49,19,0,55,0.11,74.88,48.33,46.72,5.95042,208,12,0,2134,225,801,524,8.8125,1.625,351,0.5,66.5,335,0.48046875
1,0,0,1,49,20,0,52,0,81.1,48.25,46.94,3.702235,202.2,22.32,0.002,1899,224,661,430,8.5625,1,353,0.633789063,59,342,0.63671875
1,0,0,1,49,21,0,49.2,0,85.2,47.89,46.95,0,0,0,0.013,1888,226,648,430,8.8125,1.125,357,0.55859375,23.5,341,0.59765625
1,0,0,1,49,22,0,46.8,0,91.2,47.44,46.84,0,0,0,0.063,1897,244,640,429,10.6875,2.375,359,0.607421875,0,339,0.671875
1,0,0,1,49,23,0,44.7,0,92.6,46.9,46.6,0,0,0,0.063,1916,261,636,435,7.6875,2.375,347,0.572265625,0,227,0.10546875
1,0,0,2,50,0,0,44.3,0,94.3,46.33,46.33,0,0,0,0.057,1908,254,636,434,8.75,2.5,330,0.608398438,0,227,0
1,0,0,2,50,1,0,41.3,0,95,45.78,45.96,0,0,0,0.054,1899,254,630,431,8.3125,2.625,301,0.646484375,0,214,0
1,0,0,2,50,2,0,41.3,0,95.9,45.22,45.59,0,0,0,0.051,1891,249,628,430,8.625,2.75,266,0.58203125,0,204,0
1,0,0,2,50,3,0,41,0,96.7,44.75,45.23,0,0,0,0.051,1891,252,624,431,8.875,19.875,241,0.560546875,0,202,0
1,0,0,2,50,4,0,38.7,0,96.4,44.21,44.86,0,0,0,0.051,1884,252,621,427,9.5,9.375,219,0.426757813,0,207,0
1,0,0,2,50,5,0,37.6,0,96.9,43.75,44.48,0,0,0,0.051,1900,256,634,426,8.5625,6.75,210,0.405273438,0,207,0
1,0,0,2,50,6,0,37.7,0,97.1,43.36,44.12,0,0,0,0.051,1887,259,621,423,8.5,8.25,209,0.3671875,0,202,0
1,0,0,2,50,7,0,38.8,0,97.3,43.11,43.83,0,0,0,0.052,1909,271,630,424,9.3125,5.375,212,0.375976563,0,310,0.70703125
1,0,0,2,50,8,0,38.9,0,97.5,42.91,43.57,0,0,0,0.054,1969,294,661,430,10.8125,7.75,215,0.499023438,0,338,1.01953125
1,0,0,2,50,9,0,38.7,0.17,97.6,42.82,43.4,0,0,0,0.057,2018,316,686,432,10.375,6.5,223,0.555664063,0,336,0.99609375
1,0,0,2,50,10,0,40,0.66,97.7,42.72,43.28,0,0,0,0.06,2061,334,708,435,10.6875,6.375,250,0.557617188,0,368,0.84765625
1,0,0,2,50,11,0,40.2,1.25,97.8,42.81,43.18,0.767291,203.2,90.2,0.072,2073,339,713,437,10.0625,5.875,273,0.661132813,0,387,0.765625
1,0,0,2,50,12,0,42.6,1.56,97.9,42.99,43.17,1.060338,185.6,74.37,0.073,2104,344,730,446,9.625,5.25,278,0.612304688,0,389,0.57421875
1,0,0,2,50,13,0,45.5,3.72,97.6,43.44,43.32,0.170012,194.9,96.1,0.001,2097,333,728,452,7.1875,4.875,296,0.55078125,0,392,0.40234375
1,0,0,2,50,14,0,51.7,3.46,86.5,44.16,43.6,0.319891,181.6,96.2,0,2223,338,804,497,8.25,6.75,279,0.606445313,0,393,0.12890625
1,0,0,2,50,15,0,56.5,4.25,73.27,45.23,44.13,3.292864,136,54.91,0,2718,420,1026,688,7.5625,59.375,302,0.5625,84.5,395,0
1,0,0,2,50,16,0,61.5,4.14,58.51,46.51,44.84,1.671039,193.7,76.69,0,2781,296,1219,682,9.3125,101.25,298,0.720703125,164.5,397,0
1,0,0,2,50,17,0,63,1.97,46.53,47.77,45.69,0,0,0,0,2610,572,818,636,8.5625,81.125,274,0.857421875,155,391,0
1,0,0,2,50,18,0,61.9,0.95,46.12,48.61,46.47,8.229923,112.7,8.25,0,2522,575,752,611,9.125,71.375,292,0.649414063,141,378,0
1,0,0,2,50,19,0,59.9,0.11,46.27,48.98,47.03,4.590324,105.5,11.42,0,2329,259,818,668,8.9375,43.25,276,0.69921875,134,371,0.0078125
1,0,0,2,50,20,0,56.8,0,55.89,48.99,47.38,0,0,0,0,2608,496,833,695,7.375,30.25,295,0.81640625,137.5,387,0.2421875
1,0,0,2,50,21,0,54,0,65.3,48.71,47.51,0,0,0,0,2351,447,727,593,8.875,21.25,318,0.778320313,132,365,0.51953125
1,0,0,2,50,22,0,53.1,0,69.55,48.26,47.42,5.92805,109.2,13.23,0,2251,412,687,568,9.125,9.25,329,0.654296875,128,344,0.5390625
1,0,0,2,50,23,0,52.4,0,69.46,47.79,47.23,4.042259,126,12.56,0,2223,397,676,566,9.3125,5.25,313,0.677734375,0.5,234,0.10546875
1,0,0,3,51,0,0,52.1,0,69.5,47.42,47.04,0,0,0,0,2134,350,664,536,9.25,4,299,0.704101563,0,231,0
1,0,0,3,51,1,0,50.5,0,72.95,47.06,46.87,0,0,0,0.001,1860,215,640,421,9.0625,3.125,267,0.701171875,0,216,0
1,0,0,3,51,2,0,49.5,0,74.84,46.73,46.64,0,0,0,0.001,1854,210,639,421,9.375,2.5,253,0.502929688,0,212,0
1,0,0,3,51,3,0,51.2,0,68.98,46.41,46.41,0,0,0,0,1850,210,636,420,9.375,1.875,225,0.44140625,0,212,0
1,0,0,3,51,4,0,50.2,0,69.89,46.12,46.21,0,0,0,0,1836,210,623,419,9.25,1.5,209,0.282226563,0,207,0
1,0,0,3,51,5,0,48.2,0,74.92,45.94,46.03,0,0,0,0.001,1849,214,627,424,9.125,1.625,206,0.350585938,0,208,0
1,0,0,3,51,6,0,48.5,0,74.57,45.68,45.85,0,0,0,0.001,1862,219,628,431,9.375,2.375,208,0.375,0,203,0
1,0,0,3,51,7,0,47.3,0,77.42,45.52,45.66,0,0,0,0.001,1879,224,642,429,9.375,3.125,205,0.354492188,0,304,0.3046875
1,0,0,3,51,8,0,47.1,0,79.09,45.3,45.53,0,0,0,0.001,1921,249,657,431,11.1875,3.125,204,0.575195313,0,337,0.53515625
1,0,0,3,51,9,0,47.3,0.23,78.42,45.11,45.36,0,0,0,0.001,1996,277,698,437,10.5625,3.125,215,0.78125,0,336,0.51171875
1,0,0,3,51,10,0,50.7,1.21,73.87,44.97,45.19,5.306164,197.1,11.23,0,2038,291,721,442,10.3125,3.625,214,0.625976563,0,361,0.42578125
1,0,0,3,51,11,0,53.4,0.97,69.49,45,45.13,3.720131,184.1,12.35,0,2156,359,757,456,9.0625,1.625,229,0.724609375,66,364,0.2109375
1,0,0,3,51,12,0,57.3,2.16,64.86,45.35,45.17,5.086938,180.3,11.86,0,2705,623,863,635,7.5625,1.125,266,0.673828125,150,387,0.0546875
1,0,0,3,51,13,0,60.9,1.86,62.42,45.98,45.4,6.064507,184.1,12.75,0,2603,628,779,612,8,107.25,292,0.688476563,151.5,400,0.0625
1,0,0,3,51,14,0,63.2,1.91,59.16,46.85,45.81,4.715596,180.2,11.23,0,2625,668,772,601,9.3125,93.875,277,0.6328125,152.5,404,0
1,0,0,3,51,15,0,65.3,1.39,58.72,47.77,46.35,0,0,0,0,2652,688,778,602,8.0625,57.625,291,0.650390625,151.5,402,0
1,0,0,3,51,16,0,67.4,2.17,55.35,48.6,46.98,0.355683,278.6,96.2,0,2665,689,788,604,8.5625,44.875,297,0.686523438,150,389,0
1,0,0,3,51,17,0,66.2,0.89,56.82,49.43,47.54,0.834401,257.4,91.7,0,2633,669,779,601,7.625,44.375,307,0.663085938,150.5,381,0
1,0,0,3,51,18,0,64.7,0.3,60.51,50.1,48.13,1.930531,238.7,67.69,0,2583,635,762,602,8.1875,42.625,307,0.7109375,150.5,379,0
1,0,0,3,51,19,0,63.2,0.04,63.43,50.48,48.61,0,0,0,0,2539,607,750,598,8,42.125,306,0.817382813,140.5,362,0.02734375
1,0,0,3,51,20,0,61,0,74.24,50.59,48.97,6.37545,203.4,11.95,0,2496,580,739,593,7.5625,39.375,317,0.801757813,137,376,0.0859375
1,0,0,3,51,21,0,58.6,0,80.5,50.6,49.18,1.74486,205.1,65.47,0.001,2434,544,723,583,8.25,41,337,0.928710938,138,357,0.2578125
1,0,0,3,51,22,0,57.5,0,82.1,50.5,49.27,0,0,0,0.003,2393,510,716,583,8.0625,44,331,0.95703125,135.5,343,0.3515625
1,0,0,3,51,23,0,56.2,0,86.6,50.41,49.27,0.769528,229.4,93.8,0.011,2355,215,978,578,7.9375,40.625,354,1.276367188,0.5,224,0.0546875
1,0,0,4,52,0,0,56.8,0,85.9,50.23,49.28,0,0,0,0.018,2351,218,976,573,8.75,42.625,331,1.119140625,0,223,0
1,0,0,4,52,1,0,55.2,0,92.5,50.14,49.29,0,0,0,0.043,2349,217,976,572,7.9375,64.75,325,1.046875,0,211,0
1,0,0,4,52,2,0,54.4,0,94.6,50.05,49.24,0,0,0,0.056,2330,215,960,571,8.4375,49.5,288,0.852539063,0,208,0
1,0,0,4,52,3,0,53.9,0,94.8,49.95,49.19,0,0,0,0.063,2325,213,958,570,8.375,42.5,268,0.483398438,0,206,0
1,0,0,4,52,4,0,53.6,0,94.8,49.76,49.11,0,0,0,0.071,2315,209,954,568,8.5,22.375,257,0.420898438,0,207,0
1,0,0,4,52,5,0,53.4,0,94.9,49.67,49.1,0,0,0,0.071,2283,388,720,591,8.1875,6.5,248,0.315429688,0,205,0
1,0,0,4,52,6,0,53,0,95,49.58,49.01,0,0,0,0.071,2299,457,674,584,8.75,2.875,248,0.338867188,0,203,0
1,0,0,4,52,7,0,53.3,0,94.6,49.48,48.97,3.630651,201.4,8.46,0.081,2289,465,663,577,9.6875,2.75,246,0.456054688,152,312,0.03515625
1,0,0,4,52,8,0,53,0,95.3,49.45,48.91,0,0,0,0.081,2347,500,682,581,10.25,2,242,0.603515625,144,333,0.38671875
1,0,0,4,52,9,0,53.3,0.05,96.4,49.38,48.91,0,0,0,0.081,2437,536,719,598,10.1875,1.75,248,0.69140625,138,341,0.45703125
1,0,0,4,52,10,0,54,0.45,97,49.38,48.86,0,0,0,0.081,2511,572,753,602,10.1875,1.25,259,0.7109375,138,381,0.40625
1,0,0,4,52,11,0,54.7,0.36,97.3,49.48,48.89,1.671039,196.7,62.97,0.081,2560,599,765,612,9.4375,1.25,262,0.581054688,143,401,0.3046875
1,0,0,4,52,12,0,55.5,0.53,97.2,49.67,48.95,5.635003,181.4,13.52,0.081,2605,638,773,610,9.9375,1.125,268,0.604492188,141.5,419,0.234375
1,0,0,4,52,13,0,56.8,0.44,96.1,49.85,49.09,4.919163,196,9.39,0.062,2606,644,806,572,7.625,0.5,285,0.469726563,149,427,0.1171875
1,0,0,4,52,14,0,57.9,0.63,92.8,50.22,49.25,7.252354,199,10.12,0.024,2630,660,795,591,9.0625,0.25,277,0.452148438,142,414,0.14453125
1,0,0,4,52,15,0,58.3,0.87,92,50.6,49.47,7.489476,202.4,12.68,0.013,2653,670,771,628,9,0,293,0.466796875,145.5,394,0.109375
1,0,0,4,52,16,0,58.5,0.68,92.5,50.96,49.75,7.735546,197.8,10.38,0.015,2644,672,766,622,9.5625,0.125,288,0.451171875,144,395,0.0625
1,0,0,4,52,17,0,57.7,0.34,93.5,51.33,50.02,6.540988,193.5,11.35,0.025,2615,643,767,621,8.375,0,326,0.565429688,138.5,388,0.08203125
1,0,0,4,52,18,0,57.9,0.29,92.4,51.56,50.26,7.256828,183.4,12.96,0.02,2578,626,745,623,8,0,347,0.524414063,140.5,377,0.10546875
1,0,0,4,52,19,0,58.1,0.03,91.4,51.72,50.46,6.093588,190.9,10.8,0.018,2525,604,724,613,8.3125,0.125,325,0.528320313,138.5,357,0.2578125
1,0,0,4,52,20,0,57.8,0,91.8,51.75,50.6,3.785004,190.7,9.63,0.021,2504,605,708,607,8.1875,0,322,0.59375,139.5,376,0.328125
1,0,0,4,52,21,0,57.9,0,91.7,51.74,50.69,4.346491,178.2,12.85,0.022,2503,604,709,606,8.0625,0,339,0.627929688,138.5,363,0.37890625
1,0,0,4,52,22,0,58.1,0,90.7,51.75,50.71,4.621642,187.8,12.21,0.016,2493,604,699,606,8.125,0,359,1.0625,136,336,0.390625
1,0,0,4,52,23,0,57.9,0,90.9,51.74,50.79,5.402355,194.3,10.84,0.016,2448,585,679,600,8.1875,0.125,347,1.149414063,0.5,223,0.02734375
1,0,0,5,53,0,0,57.2,0,92,51.65,50.79,6.773636,192.8,10.77,0.022,2419,567,671,597,8.5,0,329,1.211914063,0,219,0
1,0,0,5,53,1,0,56.5,0,93.2,51.57,50.8,6.66626,182.1,10.86,0.041,2402,554,669,595,8.4375,0,299,1.077148438,0,212,0
1,0,0,5,53,2,0,55.6,0,94.5,51.48,50.76,4.465052,191.3,11.99,0.051,2374,538,660,592,8.375,0,282,0.692382813,0,210,0
1,0,0,5,53,3,0,54.2,0,96.1,51.29,50.68,0,0,0,0.056,2363,529,660,590,8.5625,0.125,269,0.325195313,0,204,0
1,0,0,5,53,4,0,53.9,0,96.3,50.99,50.56,0,0,0,0.071,2332,506,655,587,8.6875,0,259,0.385742188,0,205,0
1,0,0,5,53,5,0,53.5,0,97.4,50.82,50.44,1.288512,183.9,60.95,0.077,2327,492,662,589,8.4375,0,249,0.38671875,0,202,0
1,0,0,5,53,6,0,53.7,0,97.4,50.53,50.24,0,0,0,0.086,2358,509,669,596,8.625,0.125,247,0.291992188,0,200,0
1,0,0,5,53,7,0,54.4,0,97.4,50.42,50.14,0,0,0,0.094,2386,534,671,597,9.5,0,245,0.440429688,145,310,0.00390625
1,0,0,5,53,8,0,54.8,0,96.2,50.33,50.05,0,0,0,0.094,2463,560,696,623,10.5625,0,240,0.608398438,137.5,338,0.3046875
1,0,0,5,53,9,0,54,0.55,97,50.26,49.96,0,0,0,0.094,2202,356,715,547,9.8125,0.25,246,0.673828125,138.5,341,0.37890625
1,0,0,5,53,10,0,58.3,1.66,92.8,50.13,49.89,3.729079,209.2,34.95,0.01,2669,573,861,651,8.3125,11.5,270,0.833007813,145,388,0.12890625
1,0,0,5,53,11,0,62.2,1.36,87.7,50.3,49.82,6.393346,217.7,13.41,0.005,2987,779,866,758,8.6875,98.875,286,1.178710938,159.5,406,0
1,0,0,5,53,12,0,63.1,0.63,85.1,50.91,50.01,3.972912,241.1,26.32,0.004,2963,774,878,727,9.625,99,309,0.92578125,157,413,0
1,0,0,5,53,13,0,65.2,2.25,81.7,51.62,50.38,6.268074,240.5,22.71,0.001,2968,773,862,749,7.0625,66.125,304,0.850585938,154,423,0
1,0,0,5,53,14,0,65.8,2.24,79.52,52.39,50.86,6.332947,236.5,18.87,0,2984,793,832,775,8.5,62.25,312,0.732421875,170,441,0
1,0,0,5,53,15,0,67.4,2.75,75.64,53.17,51.35,2.673215,248.2,48.43,0,3010,799,894,733,7.75,68,310,0.654296875,172,442,0
1,0,0,5,53,16,0,68.2,1.49,69.65,54.03,51.96,7.234458,241.9,18.31,0,3009,793,905,727,7.875,59.875,305,0.631835938,169,440,0
1,0,0,5,53,17,0,67.3,0.76,70.41,54.8,52.56,7.914506,225.3,20.77,0,2990,774,901,731,6.8125,55.625,322,0.666015625,167,431,0
1,0,0,5,53,18,0,67.2,0.37,72.45,55.26,53.05,3.722368,243.7,34.17,0,2969,767,882,736,7.3125,54,334,0.779296875,160.5,416,0.00390625
1,0,0,5,53,21,0,58.8,0,90.4,55.44,53.84,0,0,0,0.031,2814,692,835,703,7.5,55.5,365,1.028320313,141.5,407,0
1,0,0,5,53,22,0,58.7,0,92.7,55.25,53.88,0,0,0,0.063,2813,693,830,706,8,89,362,1.005859375,146.5,402,0
1,0,0,5,53,23,0,59.8,0,90.8,54.95,53.78,0,0,0,0.047,2770,679,812,695,7.625,67.875,347,1.220703125,0.5,283,0
1,0,0,6,54,0,0,59.7,0,89.6,54.66,53.68,0,0,0,0.03,2751,676,798,693,7.5,60.25,351,1.092773438,0,260,0
1,0,0,6,54,1,0,60.1,0,88.7,54.39,53.54,2.715718,206,48.7,0.023,2713,659,787,683,8.125,57.25,321,0.990234375,0,245,0
1,0,0,6,54,2,0,60,0,88.4,54.17,53.39,5.051146,180.8,9.92,0.019,2693,650,778,681,7.8125,52.25,289,0.607421875,0,240,0
1,0,0,6,54,3,0,58.3,0,90.3,53.97,53.29,3.588148,195.9,10.33,0.033,2652,631,770,667,8.25,51.125,275,0.440429688,0,237,0
1,0,0,6,54,4,0,57.7,0,90.9,53.68,53.1,0.051451,195.9,101.7,0.036,2538,614,722,618,8.25,48.25,258,0.44140625,0,235,0
1,0,0,6,54,5,0,57.6,0,91.5,53.4,52.92,0,0,0,0.026,2458,586,696,592,8.125,45.25,250,0.342773438,0,227,0
1,0,0,6,54,6,0,57.8,0,90.7,53.17,52.73,4.174242,188.7,12.58,0.021,2449,587,686,592,8.375,43.75,247,0.334960938,0,235,0
1,0,0,6,54,7,0,58,0,88.3,53,52.61,4.890082,182.7,11.07,0.019,2474,602,695,593,9.5625,43.75,244,0.538085938,164,332,0
1,0,0,6,54,8,0,57,0,89.2,52.82,52.51,4.435971,189.4,10.68,0.023,2494,609,702,599,10.0625,45,238,0.9140625,152,348,0.0078125
1,0,0,6,54,9,0,58.6,0.63,86,52.63,52.34,6.715474,193.6,13.07,0.005,2548,634,719,611,9.5,45.875,248,1.166992188,144,363,0.1015625
1,0,0,6,54,10,0,59.7,0.68,84,52.43,52.18,8.301507,192.5,11.94,0.002,2641,691,748,618,9.3125,52.875,266,1.321289063,152.5,394,0.03125
1,0,0,6,54,11,0,66,3.35,72.41,52.5,52.12,9.518435,201.8,11.12,0,2745,746,790,625,8.6875,57.25,295,1.27734375,164.5,416,0
1,0,0,6,54,12,0,68.3,4.16,68.6,53,52.2,12.925386,212.6,18.42,0,2883,773,851,675,8.5625,62.875,305,1.103515625,173,423,0
1,0,0,6,54,13,0,71.1,4.78,64.39,53.78,52.51,11.898603,203.8,13.38,0,3026,807,830,805,6.875,75.625,310,0.87890625,196,432,0
1,0,0,6,54,14,0,72.9,4.75,59.74,54.84,53.03,14.236268,202.6,11.45,0,3081,834,850,813,8.4375,82.875,300,0.828125,197,431,0
1,0,0,6,54,15,0,73.9,4.83,54.92,56.03,53.75,14.457731,208.6,12.6,0,3068,838,905,741,8,86.5,303,0.889648438,193,423,0
1,0,0,6,54,16,0,74.8,3.1,51.28,57.02,54.49,13.193826,199.8,10.3,0,3081,846,909,742,7.5625,99.375,312,0.801757813,185,417,0
1,0,0,6,54,17,0,74.8,1.41,48.47,57.74,55.18,13.008155,204.4,11.31,0,3052,830,890,748,6.4375,94.125,320,0.948242188,188,411,0
1,0,0,6,54,18,0,74.6,0.79,49.74,58.18,55.71,9.017347,227.7,17.61,0,3002,797,881,740,7,73.75,349,0.79296875,177.5,398,0
1,0,0,6,54,19,0,72.5,0.13,51.33,58.36,56.09,9.203018,219.9,15.75,0,2935,761,860,730,6.9375,61.75,336,0.912109375,164,371,0
